home_team,away_team,home_score,away_score,date,year,week,home_spread,home_games_played,home_first_downs,home_rush_attempts,home_rushing_yards,home_rushing_touchdowns,home_pass_completions,home_pass_attempts,home_passing_yards,home_passing_touchdowns,home_interceptions_thrown,home_times_sacked,home_sacked_yards,home_net_passing_yards,home_total_yards,home_fumbles,home_fumbles_lost,home_turnovers,home_penalties,home_penalty_yards,home_third_down_conversions,home_third_downs,home_fourth_down_conversions,home_fourth_downs,home_time_of_possession,home_yards_allowed,home_interceptions,home_fumbles_forced,home_fumbles_recovered,home_turnovers_forced,home_sacks,home_sack_yards_forced,away_games_played,away_first_downs,away_rush_attempts,away_rushing_yards,away_rushing_touchdowns,away_pass_completions,away_pass_attempts,away_passing_yards,away_passing_touchdowns,away_interceptions_thrown,away_times_sacked,away_sacked_yards,away_net_passing_yards,away_total_yards,away_fumbles,away_fumbles_lost,away_turnovers,away_penalties,away_penalty_yards,away_third_down_conversions,away_third_downs,away_fourth_down_conversions,away_fourth_downs,away_time_of_possession,away_yards_allowed,away_interceptions,away_fumbles_forced,away_fumbles_recovered,away_turnovers_forced,away_sacks,away_sack_yards_forced
Ravens,Texans,29,14,10/16/2011,2011,6,-7,4,24,30,113,2,20,33,305,0,1,2,16,289,402,1,1,2,5,25,3,11,0,0,1932,293,0,2,0,0,4,20,5,18,25,93,0,21,37,220,1,0,4,20,200,293,2,0,0,5,15,6,16,0,3,1668,402,1,1,1,2,2,16
Bengals,Colts,27,17,10/16/2011,2011,6,-6,5,17,31,94,1,25,32,264,1,0,0,0,264,358,0,0,0,11,111,6,14,0,0,2016,273,1,2,2,3,1,9,5,18,23,94,1,23,34,188,1,1,1,9,179,273,2,2,3,2,11,6,12,0,0,1584,358,0,0,0,0,0,0
Buccaneers,Saints,26,20,10/16/2011,2011,6,6.5,5,21,25,117,0,23,41,303,2,0,0,0,303,420,0,0,0,7,64,4,14,0,0,1887,453,3,1,1,4,0,0,5,20,20,70,1,29,45,383,1,3,0,0,383,453,1,1,4,7,53,5,12,0,1,1713,420,0,0,0,0,0,0
Patriots,Cowboys,20,16,10/16/2011,2011,6,-6.5,5,25,25,101,0,27,41,289,2,2,3,19,270,371,2,2,4,5,35,8,13,0,0,1631,377,1,1,1,2,2,17,4,21,24,77,0,27,41,317,1,1,2,17,300,377,1,1,2,10,77,4,12,0,0,1969,371,2,2,2,4,3,19
Packers,Rams,24,3,10/16/2011,2011,6,-14.5,5,20,31,90,0,18,29,316,3,1,1,7,309,399,0,0,1,3,16,4,13,1,1,1759,424,1,2,0,1,3,22,4,22,24,118,0,29,45,328,0,1,3,22,306,424,2,0,1,7,45,3,13,1,4,1841,399,1,0,0,1,1,7
Redskins,Eagles,13,20,10/16/2011,2011,6,3,4,17,14,42,1,17,37,260,0,4,2,15,245,287,2,0,4,9,75,1,10,1,1,1312,422,2,0,0,2,2,7,5,22,38,192,1,18,32,237,1,2,2,7,230,422,0,0,2,8,60,6,16,1,2,2288,287,4,2,0,4,2,15
Falcons,Panthers,31,17,10/16/2011,2011,6,-3.5,5,24,35,166,3,14,22,163,1,0,1,4,159,325,0,0,0,4,57,7,11,0,0,1834,368,3,2,0,3,1,8,5,24,26,139,2,21,35,237,0,3,1,8,229,368,2,0,3,7,85,8,12,1,1,1766,325,0,0,0,0,1,4
Jets,Dolphins,24,6,10/17/2011,2011,6,-7,5,13,29,104,1,14,25,201,1,0,2,9,192,296,2,1,1,6,49,6,15,0,0,1821,308,2,5,1,3,4,14,4,17,25,118,0,16,34,204,0,2,4,14,190,308,5,1,3,2,10,2,13,0,1,1779,296,0,2,1,1,2,9
Browns,Seahawks,6,3,10/23/2011,2011,7,-3,5,20,45,139,0,20,35,178,0,1,4,19,159,298,1,0,1,7,48,12,24,0,0,2576,137,1,2,1,2,4,28,5,9,16,68,0,12,30,97,0,1,4,28,69,137,2,1,2,8,68,2,12,0,1,1024,298,1,1,0,1,4,19
Saints,Colts,62,7,10/23/2011,2011,7,-14,6,36,38,236,2,31,35,325,5,0,2,4,321,557,0,0,0,1,10,6,8,0,0,2299,252,1,2,2,3,1,5,6,11,23,155,1,12,22,102,0,1,1,5,97,252,2,2,3,7,49,4,11,0,0,1301,557,0,0,0,0,2,4
Cowboys,Rams,34,7,10/23/2011,2011,7,-14,5,24,34,294,2,14,24,166,2,0,2,15,151,445,1,1,1,6,30,3,8,0,0,2036,265,1,2,1,2,1,1,5,13,21,70,1,20,33,196,0,1,1,1,195,265,2,1,2,4,16,5,13,0,2,1564,445,0,1,1,1,2,15
Jets,Chargers,27,21,10/23/2011,2011,7,-1,6,25,31,162,0,18,33,173,3,1,2,17,156,318,1,1,2,8,60,8,13,0,0,1966,268,2,0,0,2,1,7,5,16,25,96,1,16,32,179,1,2,1,7,172,268,0,0,2,13,95,7,14,0,1,1634,318,1,1,1,2,2,17
Dolphins,Broncos,15,18,10/23/2011,2011,7,1.5,5,15,31,94,0,22,33,197,1,0,4,24,173,267,2,1,1,2,20,3,14,0,0,1999,308,0,2,1,1,6,30,5,18,40,177,0,13,27,161,2,0,6,30,131,308,2,1,1,5,30,4,16,0,0,2057,267,0,2,1,1,4,24
Buccaneers,Bears,18,24,10/23/2011,2011,7,1.5,6,16,11,30,0,29,52,264,2,4,1,14,250,280,1,0,4,8,69,4,14,0,0,1608,395,2,0,0,2,2,8,6,19,33,177,2,17,32,226,1,2,2,8,218,395,0,0,2,7,54,4,13,0,0,1992,280,4,1,0,4,1,14
Lions,Falcons,16,23,10/23/2011,2011,7,-5,6,13,20,104,0,15,32,183,1,0,3,24,159,263,2,1,1,10,84,1,12,1,2,1503,328,2,0,0,2,3,19,6,22,31,129,1,20,35,218,1,2,3,19,199,328,0,0,2,11,80,7,17,0,0,2097,263,0,2,1,1,3,24
Raiders,Chiefs,0,28,10/23/2011,2011,7,-3.5,6,18,27,155,0,15,35,177,0,6,1,10,167,322,2,0,6,14,120,4,13,0,1,1583,300,2,0,0,2,0,0,5,22,39,139,2,15,30,161,0,2,0,0,161,300,0,0,2,10,98,7,15,0,0,2017,322,6,2,0,6,1,10
Panthers,Redskins,33,20,10/23/2011,2011,7,-2.5,6,20,37,175,2,18,23,256,1,0,4,24,232,407,1,0,0,13,105,5,12,0,0,2130,353,1,2,2,3,3,18,5,22,23,92,1,22,37,279,1,1,3,18,261,353,2,2,3,3,26,5,12,0,2,1470,407,0,1,0,0,4,24
Vikings,Packers,27,33,10/23/2011,2011,7,10,6,22,31,218,1,13,32,219,2,2,2,2,217,435,0,0,2,9,91,9,16,0,0,1674,421,0,1,1,1,4,28,6,25,26,114,0,24,30,335,3,0,4,28,307,421,1,1,1,6,44,2,8,0,0,1926,435,2,0,0,2,2,2
Cardinals,Steelers,20,32,10/23/2011,2011,7,4,5,23,19,73,1,18,34,272,2,1,2,15,257,330,0,0,1,9,74,3,8,1,1,1453,445,0,0,0,0,2,7,6,26,28,91,0,26,39,361,3,0,2,7,354,445,0,0,0,9,69,6,12,0,0,2147,330,1,0,0,1,2,15
Titans,Texans,7,41,10/23/2011,2011,7,-2.5,5,11,15,53,0,15,31,116,1,2,2,21,95,148,2,0,2,8,76,2,10,1,1,1322,518,0,0,0,0,0,0,6,29,47,222,2,18,23,296,2,0,0,0,296,518,0,0,0,6,68,7,13,0,2,2278,148,2,2,0,2,2,21
Jaguars,Ravens,12,7,10/24/2011,2011,7,10,6,13,42,132,0,9,20,93,0,0,4,20,73,205,4,1,1,6,90,2,16,1,1,2175,146,1,2,1,2,3,25,5,11,12,34,0,21,38,137,1,1,3,25,112,146,2,1,2,10,85,2,12,0,0,1425,205,0,4,1,1,4,20
Rams,Saints,31,21,10/30/2011,2011,8,13.5,6,21,31,183,2,20,37,175,1,0,4,35,140,323,2,1,1,9,64,5,16,2,2,1883,283,2,0,0,2,6,42,7,8,20,56,1,30,44,269,1,2,6,42,227,283,0,0,2,5,32,8,17,1,1,1717,323,0,2,1,1,4,35
Bills,Redskins,23,0,10/30/2011,2011,8,-4,6,17,33,138,0,21,27,262,2,1,2,10,252,390,1,1,2,6,35,7,14,0,0,2091,178,2,1,0,2,10,56,6,10,11,26,0,20,33,208,0,2,10,56,152,178,1,0,2,4,59,4,14,0,2,1509,390,1,1,1,2,2,10
Eagles,Cowboys,34,7,10/30/2011,2011,8,-3,6,31,38,239,2,21,28,279,2,0,4,23,256,495,2,0,0,6,33,7,12,1,1,2529,267,1,0,0,1,4,21,6,12,10,85,0,18,35,203,1,1,4,21,182,267,0,0,1,3,20,3,10,1,2,1071,495,0,2,0,0,4,23
Texans,Jaguars,24,14,10/30/2011,2011,8,-10,7,20,39,156,2,16,30,225,1,0,2,23,202,358,2,2,2,7,60,10,17,0,0,2119,174,2,1,0,2,1,7,7,13,25,84,1,10,32,97,1,2,1,7,90,174,1,0,2,5,39,5,14,1,1,1481,358,0,2,2,2,2,23
Ravens,Cardinals,30,27,10/30/2011,2011,8,-12.5,6,30,26,107,3,31,51,336,0,1,3,38,298,405,2,1,2,11,99,4,11,0,0,1782,207,1,1,0,1,6,55,6,17,30,109,1,10,21,153,1,1,6,55,98,207,1,0,1,12,92,2,11,1,1,1818,405,1,2,1,2,3,38
Seahawks,Bengals,12,34,10/30/2011,2011,8,1,6,20,20,61,1,25,47,375,0,1,4,25,350,411,1,1,2,11,80,5,15,1,2,1713,252,2,0,0,2,1,8,6,18,27,92,0,18,29,168,2,2,1,8,160,252,0,0,2,7,65,6,14,0,0,1887,411,1,1,1,2,4,25
49ers,Browns,20,10,10/30/2011,2011,8,-9.5,6,19,39,174,1,15,24,177,1,0,1,3,174,348,1,0,0,5,40,6,15,0,1,1972,290,1,5,1,2,4,17,6,18,23,66,0,22,34,241,1,1,4,17,224,290,5,1,2,5,39,6,14,2,2,1628,348,0,1,0,0,1,3
Giants,Dolphins,20,17,10/30/2011,2011,8,-10,6,21,23,58,0,31,45,349,2,0,1,5,344,402,1,0,0,7,46,8,16,0,1,1946,246,1,0,0,1,5,37,6,18,26,145,2,13,22,138,0,1,5,37,101,246,0,0,1,4,30,5,13,1,2,1654,402,0,1,0,0,1,5
Steelers,Patriots,25,17,10/30/2011,2011,8,3,7,29,23,98,0,36,50,365,2,1,5,36,329,427,1,0,1,8,50,10,16,0,0,2362,213,0,1,0,0,3,28,6,19,12,43,0,24,35,198,2,0,3,28,170,213,1,0,0,6,37,3,10,0,0,1238,427,1,1,0,1,5,36
Broncos,Lions,10,45,10/30/2011,2011,8,3,6,19,30,195,0,18,39,172,1,1,7,55,117,312,5,2,3,5,55,2,14,0,3,1826,376,0,0,0,0,2,9,7,21,28,113,1,22,32,272,3,0,2,9,263,376,0,0,0,4,45,4,12,0,0,1774,312,1,5,2,3,7,55
Titans,Colts,27,10,10/30/2011,2011,8,-7.5,6,17,31,96,1,23,33,224,1,0,1,9,215,311,0,0,0,3,40,7,17,0,0,1888,399,2,1,0,2,2,9,7,22,26,158,1,26,49,250,0,2,2,9,241,399,1,0,2,10,66,6,17,0,2,1712,311,0,0,0,0,1,9
Panthers,Vikings,21,24,10/30/2011,2011,8,-3,7,21,27,140,0,22,35,290,3,0,3,25,265,405,3,2,2,6,60,6,12,1,1,1675,361,0,2,1,1,4,7,7,22,33,132,2,18,28,236,1,0,4,7,229,361,2,1,1,4,43,7,14,0,0,1925,405,0,3,2,2,3,25
Chiefs,Chargers,23,20,10/31/2011,2011,8,3,6,19,32,94,1,19,32,261,1,2,3,14,247,341,2,2,4,9,53,7,14,0,0,1935,447,2,3,2,4,3,24,6,22,27,102,1,26,41,369,0,2,3,24,345,447,3,2,4,12,105,5,14,0,0,2249,341,2,2,2,4,3,14
Texans,Browns,30,12,11/6/2011,2011,9,-10.5,8,21,40,261,3,14,23,119,0,1,0,0,119,380,0,0,1,2,15,9,14,1,1,2115,172,1,1,1,2,4,18,7,10,21,44,0,14,22,146,1,1,4,18,128,172,1,1,2,4,35,4,12,2,2,1485,380,1,0,0,1,0,0
Redskins,49ers,11,19,11/6/2011,2011,9,5.5,7,17,14,52,0,30,47,254,1,1,2,3,251,303,4,2,3,3,35,5,12,0,2,1661,326,0,1,1,1,2,12,7,15,32,138,0,17,24,200,1,0,2,12,188,326,1,1,1,9,55,3,12,0,0,1939,303,1,4,2,3,2,3
Chiefs,Dolphins,3,31,11/6/2011,2011,9,-4.5,7,20,34,116,0,20,39,253,0,0,5,26,227,343,2,0,0,8,70,8,20,2,6,2079,351,0,0,0,0,0,0,7,17,24,107,1,17,23,244,3,0,0,0,244,351,0,0,0,7,49,3,10,0,0,1521,343,0,2,0,0,5,26
Cowboys,Seahawks,23,13,11/6/2011,2011,9,-11,7,18,29,163,0,19,31,279,2,0,0,0,279,442,1,1,1,7,82,6,14,0,0,1767,381,3,0,0,3,1,2,7,18,30,162,1,17,30,221,0,3,1,2,219,381,0,0,3,10,88,2,10,1,2,1833,442,0,1,1,1,0,0
Saints,Buccaneers,27,16,11/6/2011,2011,9,-8.5,8,25,28,195,1,27,36,258,2,1,0,0,258,453,0,0,1,8,63,5,10,0,0,1804,365,0,3,0,0,1,0,7,18,20,84,0,27,37,281,1,0,1,0,281,365,3,0,0,9,80,2,12,1,2,1796,453,1,0,0,1,0,0
Titans,Bengals,17,24,11/6/2011,2011,9,-2.5,7,19,20,78,0,24,41,272,2,0,2,22,250,328,3,1,1,7,100,5,14,1,1,1625,319,0,1,0,0,1,7,7,20,30,109,0,22,39,217,3,0,1,7,210,319,1,0,0,9,87,8,16,0,0,1975,328,0,3,1,1,2,22
Raiders,Broncos,24,38,11/6/2011,2011,9,-7,7,21,26,100,0,19,35,332,3,3,2,16,316,416,2,0,3,15,130,4,12,0,0,1689,412,0,0,0,0,1,11,7,20,39,299,2,10,22,124,2,0,1,11,113,412,0,0,0,11,93,3,12,0,1,1911,416,3,2,0,3,2,16
Colts,Falcons,7,31,11/6/2011,2011,9,6.5,8,10,21,83,0,17,33,118,0,1,2,15,103,186,1,1,2,6,32,4,14,0,0,1334,432,1,0,0,1,1,6,7,21,41,163,1,14,24,275,3,1,1,6,269,432,0,0,1,1,10,6,14,0,0,2266,186,1,1,1,2,2,15
Chargers,Packers,38,45,11/6/2011,2011,9,6,7,28,21,85,1,26,46,385,4,3,2,10,375,460,2,0,3,8,64,5,11,0,0,1815,368,0,0,0,0,4,15,7,21,26,136,0,21,26,247,4,0,4,15,232,368,0,0,0,5,33,6,10,0,1,1785,460,3,2,0,3,2,10
Steelers,Ravens,20,23,11/6/2011,2011,9,-3,8,20,20,70,1,20,37,330,1,1,1,8,322,392,1,1,2,6,69,7,12,0,0,1561,356,0,2,1,1,3,11,7,23,27,67,1,28,47,300,1,0,3,11,289,356,2,1,1,3,20,14,21,1,1,2039,392,1,1,1,2,1,8
Cardinals,Rams,19,13,11/6/2011,2011,9,-1.5,7,16,17,70,0,20,35,222,1,0,3,30,192,262,2,0,0,6,45,2,10,0,0,1499,383,1,0,0,1,4,22,7,23,35,150,0,23,36,255,0,1,4,22,233,383,0,0,1,9,71,3,14,0,1,2218,262,0,2,0,0,3,30
Patriots,Giants,20,24,11/6/2011,2011,9,-9.5,7,23,24,106,0,28,49,342,2,2,2,10,332,438,2,2,4,7,81,5,15,1,1,1783,361,1,2,1,2,0,0,7,23,29,111,1,20,39,250,2,1,0,0,250,361,2,1,2,6,50,4,14,0,0,1817,438,2,2,2,4,2,10
Bills,Jets,11,27,11/6/2011,2011,9,-2.5,7,14,22,96,0,15,31,191,1,2,0,0,191,287,2,1,3,6,84,3,11,1,3,1328,348,1,3,1,2,1,8,7,24,39,126,2,20,28,230,1,1,1,8,222,348,3,1,2,9,60,6,11,0,0,2272,287,2,2,1,3,0,0
Eagles,Bears,24,30,11/7/2011,2011,9,-8,7,20,23,119,2,21,39,213,0,1,1,2,211,330,1,1,2,6,44,8,14,1,3,1593,372,0,3,2,2,0,0,7,22,34,164,1,18,32,208,2,0,0,0,208,372,3,2,2,6,53,7,14,0,0,2007,330,1,1,1,2,1,2
Chargers,Raiders,17,24,11/10/2011,2011,10,-7,8,20,15,75,0,23,47,274,2,1,6,35,239,314,2,1,2,6,31,5,16,1,1,1643,489,1,1,1,2,1,1,8,20,41,191,1,14,21,299,2,1,1,1,298,489,1,1,2,7,45,4,10,0,1,1957,314,1,2,1,2,6,35
Chiefs,Broncos,10,17,11/13/2011,2011,10,-3,8,17,24,134,0,18,34,140,1,0,4,16,124,258,1,0,0,4,40,2,11,0,2,1582,313,0,0,0,0,0,0,8,16,55,244,1,2,8,69,1,0,0,0,69,313,0,0,0,8,65,5,14,0,0,2018,258,0,1,0,0,4,16
Dolphins,Redskins,20,9,11/13/2011,2011,10,-4,8,20,33,103,2,20,29,209,0,1,2,9,200,303,3,1,2,6,55,8,14,0,1,2013,246,2,0,0,2,3,30,8,16,16,61,0,21,32,215,0,2,3,30,185,246,0,0,2,6,51,5,13,0,0,1587,303,1,3,1,2,2,9
Browns,Rams,12,13,11/13/2011,2011,10,-2.5,8,16,30,126,0,20,27,218,0,0,2,9,209,335,2,1,1,6,60,5,14,0,0,1947,281,1,1,1,2,1,7,8,17,32,133,0,15,25,155,1,1,1,7,148,281,1,1,2,7,55,4,12,0,0,1653,335,0,2,1,1,2,9
Colts,Jaguars,3,17,11/13/2011,2011,10,3,9,17,23,84,0,20,29,161,0,2,5,33,128,212,2,1,3,6,40,4,15,0,1,1479,251,1,0,0,1,2,8,8,18,41,141,1,14,21,118,1,1,2,8,110,251,0,0,1,5,55,6,15,0,0,2121,212,2,2,1,3,5,33
Falcons,Saints,23,26,11/13/2011,2011,10,-1,8,30,32,138,0,29,52,351,2,1,1,8,343,481,2,0,1,10,85,5,16,2,3,2192,363,0,0,0,0,0,0,9,18,16,41,0,30,43,322,2,0,0,0,322,363,0,0,0,8,79,4,13,0,0,1803,481,1,2,0,1,1,8
Cowboys,Bills,44,7,11/13/2011,2011,10,-5.5,8,24,35,163,1,23,26,270,3,0,0,0,270,433,1,0,0,8,74,8,12,0,0,2072,271,3,1,1,4,1,10,8,20,17,135,0,20,31,146,1,3,1,10,136,271,1,1,4,3,12,2,7,0,1,1528,433,0,1,0,0,0,0
Buccaneers,Texans,9,37,11/13/2011,2011,10,4,8,12,18,90,0,15,35,170,1,3,4,29,141,231,2,1,4,6,49,3,13,0,1,1494,420,0,0,0,0,1,7,9,21,44,185,3,11,15,242,2,0,1,7,235,420,0,0,0,8,54,3,10,0,1,2106,231,3,2,1,4,4,29
Jets,Patriots,16,37,11/13/2011,2011,10,-1.5,8,22,25,110,1,20,39,306,1,2,5,38,268,378,1,1,3,5,56,5,13,0,2,1793,389,0,1,0,0,0,0,8,21,28,60,0,26,39,329,3,0,0,0,329,389,1,0,0,9,80,4,13,0,1,1807,378,2,1,1,3,5,38
49ers,Giants,27,20,11/13/2011,2011,10,-4,8,16,20,77,1,19,30,242,1,1,2,14,228,305,0,0,1,5,35,3,11,0,0,1524,395,2,0,0,2,1,9,8,21,29,93,0,26,40,311,2,2,1,9,302,395,0,0,2,6,45,7,14,2,3,2076,305,1,0,0,1,2,14
Bears,Lions,37,13,11/13/2011,2011,10,-3,8,12,35,109,1,9,20,123,0,0,2,16,107,216,3,1,1,4,37,3,13,1,1,1746,393,4,3,2,6,2,16,8,22,19,80,0,33,63,329,1,4,2,16,313,393,3,2,6,4,53,4,17,1,2,1854,216,0,3,1,1,2,16
Panthers,Titans,3,30,11/13/2011,2011,10,-3.5,8,16,19,113,0,23,40,212,0,1,5,46,166,279,2,1,2,12,99,3,14,0,0,1644,383,1,0,0,1,1,8,8,22,35,172,1,15,27,219,1,1,1,8,211,383,0,0,1,9,92,3,13,0,0,1956,279,1,2,1,2,5,46
Eagles,Cardinals,17,21,11/13/2011,2011,10,-13,8,15,24,166,1,16,34,128,0,2,2,5,123,289,1,0,2,11,97,3,15,0,1,1698,370,2,0,0,2,4,33,8,23,29,88,0,21,40,315,3,2,4,33,282,370,0,0,2,7,66,6,16,1,1,1902,289,2,1,0,2,2,5
Bengals,Steelers,17,24,11/13/2011,2011,10,4,8,14,26,109,0,15,30,170,2,2,0,0,170,279,0,0,2,4,35,4,11,0,0,1567,328,1,0,0,1,5,22,9,24,30,105,2,21,33,245,1,1,5,22,223,328,0,0,1,4,31,5,12,0,0,2033,279,2,0,0,2,0,0
Seahawks,Ravens,22,17,11/13/2011,2011,10,7,8,16,42,119,1,17,27,217,0,0,1,9,208,327,1,0,0,13,100,5,16,1,1,2101,323,1,2,2,3,1,8,8,25,12,75,0,30,53,256,2,1,1,8,248,323,2,2,3,4,34,5,12,1,1,1499,327,0,1,0,0,1,9
Packers,Vikings,45,7,11/14/2011,2011,10,-13,8,23,31,90,1,25,32,288,4,0,3,22,266,356,3,1,1,1,5,7,13,2,2,1998,266,1,1,0,1,3,28,8,14,22,104,1,16,34,190,0,1,3,28,162,266,1,0,1,10,80,5,14,0,2,1602,356,0,3,1,1,3,22
Broncos,Jets,17,13,11/17/2011,2011,11,6,9,11,34,125,1,9,21,104,0,0,1,0,104,229,1,1,1,6,51,3,13,0,1,1668,318,1,3,1,2,3,17,9,22,28,83,0,24,40,252,0,1,3,17,235,318,3,1,2,2,15,3,14,1,1,1932,229,0,1,1,1,1,0
49ers,Cardinals,23,7,11/20/2011,2011,11,-10,9,25,49,164,0,20,38,267,2,1,0,0,267,431,0,0,1,7,87,8,21,2,2,2656,229,3,3,2,5,2,14,9,11,11,80,0,14,35,163,1,3,2,14,149,229,3,2,5,6,75,1,9,0,2,944,431,1,0,0,1,0,0
Dolphins,Bills,35,8,11/20/2011,2011,11,-3,9,16,35,95,1,14,20,160,3,0,1,13,147,242,1,0,0,4,50,5,12,0,0,1866,245,2,4,0,2,2,11,9,14,19,41,0,21,44,215,0,2,2,11,204,245,4,0,2,3,27,0,12,0,2,1734,242,0,1,0,0,1,13
Bears,Chargers,31,20,11/20/2011,2011,11,-4,9,23,32,92,2,18,32,286,2,1,0,0,286,378,0,0,1,6,61,8,14,0,1,1990,332,2,2,1,3,0,0,9,15,17,52,0,21,31,280,2,2,0,0,280,332,2,1,3,3,20,5,11,0,0,1610,378,1,0,0,1,0,0
Rams,Seahawks,7,24,11/20/2011,2011,11,-3,9,13,17,42,0,20,40,181,1,1,5,38,143,185,2,2,3,5,50,5,15,0,0,1500,289,2,3,0,2,4,40,9,16,39,126,2,15,25,203,1,2,4,40,163,289,3,0,2,13,100,7,17,0,0,2100,185,1,2,2,3,5,38
Falcons,Titans,23,17,11/20/2011,2011,11,-6,9,25,36,116,1,22,32,316,1,0,0,0,316,432,1,1,1,5,55,4,12,1,1,2219,298,1,0,0,1,1,7,9,17,14,41,0,22,44,264,2,1,1,7,257,298,0,0,1,10,86,8,14,1,1,1381,432,0,1,1,1,0,0
Giants,Eagles,10,17,11/20/2011,2011,11,-6,9,12,17,29,0,18,35,264,1,1,3,15,249,278,1,1,2,5,39,5,14,0,0,1422,391,3,0,0,3,1,3,9,17,33,136,0,23,36,258,2,3,1,3,255,391,0,0,3,5,30,9,17,0,0,2178,278,1,1,1,2,3,15
Redskins,Cowboys,24,27,11/20/2011,2011,11,7.5,9,18,24,60,1,25,38,292,2,1,3,13,279,339,2,1,2,6,59,6,15,0,0,2000,353,0,1,0,0,4,28,9,20,32,89,0,23,37,292,3,0,4,28,264,353,1,0,0,9,48,8,17,1,1,2161,339,1,2,1,2,3,13
Vikings,Raiders,21,27,11/20/2011,2011,11,-2,9,20,24,124,1,19,33,211,2,3,5,24,187,311,3,2,5,9,50,6,15,0,2,1456,301,0,1,1,1,4,25,9,22,41,162,2,17,23,164,1,0,4,25,139,301,1,1,1,12,117,5,14,0,0,2144,311,3,3,2,5,5,24
Packers,Buccaneers,35,26,11/20/2011,2011,11,-13.5,9,24,23,91,2,23,34,299,3,1,2,12,287,378,2,0,1,5,37,7,12,1,1,1719,455,2,1,0,2,2,8,9,22,20,121,1,28,38,342,2,2,2,8,334,455,1,0,2,9,55,5,11,0,1,1881,378,1,2,0,1,2,12
Ravens,Bengals,31,24,11/20/2011,2011,11,-7,9,13,28,105,2,17,27,270,2,1,1,2,268,373,3,0,1,6,69,5,14,0,0,1627,483,3,1,0,3,2,9,9,23,30,119,2,24,46,373,1,3,2,9,364,483,1,0,3,6,43,5,15,0,1,1973,373,1,3,0,1,1,2
Browns,Jaguars,14,10,11/20/2011,2011,11,-1.5,9,20,28,148,1,17,24,199,1,1,2,13,186,334,0,0,1,9,70,4,10,0,0,1747,303,0,1,0,0,1,15,9,23,29,108,1,22,41,210,0,0,1,15,195,303,1,0,0,9,81,7,15,0,0,1853,334,1,0,0,1,2,13
Lions,Panthers,49,35,11/20/2011,2011,11,-6.5,9,29,29,169,2,28,36,335,5,2,2,9,326,495,1,1,3,8,56,6,11,0,0,1987,409,4,0,0,4,1,8,9,24,26,137,2,22,38,280,1,4,1,8,272,409,0,0,4,7,70,3,10,0,0,1613,495,2,1,1,3,2,9
Patriots,Chiefs,34,3,11/21/2011,2011,11,-16.5,9,20,35,157,1,15,27,234,2,0,3,11,223,380,1,1,1,3,20,4,13,2,2,1710,334,3,0,0,3,3,21,9,16,27,125,0,24,37,230,0,3,3,21,209,334,0,0,3,5,34,6,14,1,2,1890,380,0,1,1,1,3,11
Ravens,49ers,16,6,11/24/2011,2011,12,-3.5,10,16,35,92,0,15,23,161,1,0,0,0,161,253,0,0,0,3,20,7,15,0,0,1868,170,1,1,0,1,9,44,10,12,21,74,0,15,24,140,0,1,9,44,96,170,1,0,1,7,97,2,12,1,2,1732,253,0,0,0,0,0,0
Lions,Packers,15,27,11/24/2011,2011,12,4,10,23,21,136,1,32,45,276,1,3,1,3,273,409,1,0,3,11,82,5,10,0,0,1848,349,0,1,0,0,2,11,10,18,18,53,1,22,33,307,2,0,2,11,296,349,1,0,0,7,54,2,10,0,0,1752,409,3,1,0,3,1,3
Cowboys,Dolphins,20,19,11/24/2011,2011,12,-7,10,19,23,85,0,22,34,226,2,2,1,8,218,303,0,0,2,11,69,2,9,0,0,1712,352,0,3,1,1,4,25,10,18,25,89,0,19,32,288,1,0,4,25,263,352,3,1,1,6,55,3,12,0,0,1888,303,2,0,0,2,1,8
Jaguars,Texans,13,20,11/27/2011,2011,12,6,10,14,24,105,0,20,40,198,0,1,7,48,150,255,1,0,1,4,30,5,19,0,1,1899,215,0,3,1,1,0,0,10,9,31,88,1,18,28,127,1,0,0,0,127,215,3,1,1,7,80,2,15,0,0,1701,255,1,1,0,1,7,48
Falcons,Vikings,24,14,11/27/2011,2011,12,-10,10,22,29,89,0,27,34,262,3,0,2,16,246,335,2,1,1,4,30,7,14,0,0,2079,226,0,0,0,0,4,24,10,12,24,64,1,17,25,186,1,0,4,24,162,226,0,0,0,6,49,4,13,1,2,1521,335,0,2,1,1,2,16
Titans,Buccaneers,23,17,11/27/2011,2011,12,-3.5,10,18,35,202,0,19,34,160,1,2,2,10,150,352,3,2,4,5,50,7,17,1,2,2003,308,1,5,4,5,2,13,10,15,25,122,0,18,33,199,1,1,2,13,186,308,5,4,5,4,30,2,10,0,1,1597,352,2,3,2,4,2,10
Rams,Cardinals,20,23,11/27/2011,2011,12,-1.5,10,12,22,86,0,17,32,203,1,0,2,17,186,272,2,2,2,8,49,3,13,0,0,1561,374,2,2,1,3,3,8,10,16,38,268,1,12,23,114,0,2,3,8,106,374,2,1,3,4,30,4,12,0,0,2039,272,0,2,2,2,2,17
Bengals,Browns,23,20,11/27/2011,2011,12,-6.5,10,18,32,132,1,21,31,270,1,0,2,13,257,389,1,1,1,5,35,6,14,0,1,1894,274,1,1,0,1,2,11,10,17,30,134,0,16,34,151,2,1,2,11,140,274,1,0,1,3,15,6,15,0,1,1706,389,0,1,1,1,2,13
