mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,probability
0.0011968135833740235,0.00039901744795117473,0.0003991127014160156,0.0004888113271977794,1e-07,{'var_smoothing': 1e-07},-0.27152114793060905,-0.2777319150118211,-0.270998418107503,-0.26272875753447156,-0.2637174941570892,-0.26934142017465496,0.005535717554080711,11,-0.2686742115093457,-0.2678442243190904,-0.26818934746267215,-0.26966513116206686,-0.2698645816751106,-0.26884749922565715,0.0007965841583052787,0.5352257437476
0.000997018814086914,5.091227651611e-07,0.0003989219665527344,0.0004885776326209085,1e-08,{'var_smoothing': 1e-08},-0.2715211537128882,-0.27773192077017017,-0.2709984237284697,-0.2627287626517459,-0.26371749969589237,-0.2693414257382479,0.005535717745456816,12,-0.2686742170505454,-0.2678442297628909,-0.26818935293094787,-0.269665136745421,-0.26986458723888046,-0.26884750474573715,0.0007965842093069646,0.5352257339214508
0.0007976531982421875,0.0003988266846370742,0.0003989219665527344,0.0004885778420413264,1e-09,{'var_smoothing': 1e-09},-0.2715211542911161,-0.27773192134600516,-0.2709984242905664,-0.2627287631634733,-0.2637175002497728,-0.2693414262946073,0.005535717764594426,13,-0.2686742176046655,-0.26784423030727095,-0.26818935347777545,-0.26966513730375646,-0.2698645877952574,-0.26884750529774515,0.0007965842144071354,0.5352257329387407
0.0009971141815185546,3.1629798797182086e-07,0.0003990650177001953,0.0004887528395952576,1e-10,{'var_smoothing': 1e-10},-0.271521154348939,-0.27773192140358866,-0.27099842434677607,-0.26272876321464605,-0.2637175003051608,-0.26934142635024316,0.005535717766508207,14,-0.26867421766007743,-0.26784423036170896,-0.2681893535324582,-0.26966513735958997,-0.2698645878508951,-0.26884750535294594,0.0007965842149171501,0.5352257328405051
0.0009976863861083985,3.8738433859996607e-07,0.00039887428283691406,0.0004885192380524391,1e-11,{'var_smoothing': 1e-11},-0.2715211543547212,-0.277731921409347,-0.270998424352397,-0.26272876321976335,-0.26371750031069957,-0.26934142635580677,0.00553571776669957,15,-0.26867421766561866,-0.2678442303671528,-0.2681893535379265,-0.26966513736517334,-0.2698645878564589,-0.2688475053584661,0.0007965842149681337,0.5352257328307091
0.0011971473693847656,0.00039968561710812317,0.0003986358642578125,0.0004882272303025095,1e-12,{'var_smoothing': 1e-12},-0.27152115435529944,-0.2777319214099228,-0.2709984243529591,-0.26272876322027505,-0.26371750031125346,-0.2693414263563631,0.005535717766718709,16,-0.2686742176661728,-0.26784423036769717,-0.26818935353847334,-0.26966513736573167,-0.2698645878570152,-0.268847505359018,0.0007965842149732295,0.5352257328296961
0.001196432113647461,0.0003983738713620574,0.0003987789154052734,0.0004884025769447337,1e-13,{'var_smoothing': 1e-13},-0.2715211543553573,-0.27773192140998043,-0.27099842435301535,-0.2627287632203263,-0.26371750031130886,-0.2693414263564188,0.005535717766720619,17,-0.2686742176662282,-0.2678442303677516,-0.268189353538528,-0.2696651373657875,-0.2698645878570709,-0.2688475053590732,0.0007965842149737485,0.5352257328295491
0.0009974956512451172,7.599533772711385e-07,0.0003989219665527344,0.0004885776558898482,1e-14,{'var_smoothing': 1e-14},-0.27152115435536306,-0.2777319214099862,-0.27099842435302096,-0.26272876322033145,-0.2637175003113144,-0.26934142635642433,0.0055357177667208005,18,-0.2686742176662337,-0.26784423036775706,-0.26818935353853346,-0.2696651373657931,-0.2698645878570765,-0.26884750535907875,0.0007965842149738227,0.5352257328295872
0.0009979248046875,6.675720214843751e-07,0.0007979869842529297,0.00039899370226528265,1e-15,{'var_smoothing': 1e-15},-0.2715211543553636,-0.2777319214099867,-0.27099842435302157,-0.2627287632203319,-0.2637175003113149,-0.2693414263564249,0.005535717766720825,19,-0.2686742176662342,-0.26784423036775756,-0.26818935353853407,-0.2696651373657936,-0.269864587857077,-0.26884750535907925,0.000796584214973802,0.5352257328295307
0.0011969566345214843,0.00039846978081629106,0.00019931793212890625,0.0003986358642578125,1e-16,{'var_smoothing': 1e-16},-0.2715211543553637,-0.2777319214099868,-0.2709984243530216,-0.26272876322033195,-0.263717500311315,-0.26934142635642494,0.005535717766720834,20,-0.26867421766623434,-0.2678442303677576,-0.2681893535385341,-0.26966513736579373,-0.26986458785707707,-0.2688475053590794,0.000796584214973811,0.535225732829627
0.0009971141815185546,4.862803948967729e-07,0.0005982398986816406,0.0004884609947696123,1e-17,{'var_smoothing': 1e-17},-0.2715211543553637,-0.27773192140998676,-0.2709984243530216,-0.26272876322033195,-0.263717500311315,-0.26934142635642494,0.005535717766720818,20,-0.26867421766623434,-0.2678442303677576,-0.2681893535385341,-0.26966513736579373,-0.26986458785707707,-0.2688475053590794,0.000796584214973811,0.535225732829627
0.0009972095489501954,3.8738433859996607e-07,0.00039920806884765627,0.0004889281279483547,1e-18,{'var_smoothing': 1e-18},-0.2715211543553637,-0.27773192140998676,-0.2709984243530216,-0.26272876322033195,-0.263717500311315,-0.26934142635642494,0.005535717766720818,20,-0.26867421766623434,-0.2678442303677576,-0.2681893535385341,-0.26966513736579373,-0.26986458785707707,-0.2688475053590794,0.000796584214973811,0.535225732829627
0.0009974002838134765,3.568322550558034e-07,0.0003989219665527344,0.0004885776558898482,1e-19,{'var_smoothing': 1e-19},-0.2715211543553637,-0.27773192140998676,-0.2709984243530216,-0.26272876322033195,-0.263717500311315,-0.26934142635642494,0.005535717766720818,20,-0.26867421766623434,-0.2678442303677576,-0.2681893535385341,-0.26966513736579373,-0.26986458785707707,-0.2688475053590794,0.000796584214973811,0.535225732829627
